StationID,EventCode,SampleYear,EQ Latitude,EQ Longitude,TowType,TrawlPerformance,Effort,Effort_Units,Bottom DepthStart,Gear Depth,CommonName,ScientificName,TotalCatchNum,TotalCatchWt,SurfaceTemperature,SurfaceSalinity,Surface_CHLA,BottomTemperature,BottomSalinity,Bottom_CHLA
20130801119,03,2013,71.3288,-162.2201,Surface,Good,0.1898,km2,45,,Capelin,Mallotus villosus,2,2,0.606033333,26.22498333,0,-1.6385,32.7389,0
20130801119,03,2013,71.3288,-162.2201,Surface,Good,0.1898,km2,45,,Arctic Cod,Boreogadus saida,16,12,0.606033333,26.22498333,0,-1.6385,32.7389,0
20130801119,03,2013,71.3288,-162.2201,Surface,Good,0.1898,km2,45,,Prickleback,Lumpenus,1,1,0.606033333,26.22498333,0,-1.6385,32.7389,0
20130801119,03,2013,71.3288,-162.2201,Surface,Good,0.1898,km2,45,,Chrysaora melanaster,Chrysaora melanaster,12,3710,0.606033333,26.22498333,0,-1.6385,32.7389,0
20130801122,03,2013,71.3934,-163.6518,Midwater,Good,0.038,km2,43,,"Sculpins, unident.",Myoxocephalus,1,1,0,0,0,0,0,0
20130801122,03,2013,71.3934,-163.6518,Midwater,Good,0.038,km2,43,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,1,1,0,0,0,0,0,0
20130801122,03,2013,71.3934,-163.6518,Midwater,Good,0.038,km2,43,,Chrysaora melanaster,Chrysaora melanaster,14,2962,0,0,0,0,0,0
20130801122,03,2013,71.3934,-163.6518,Midwater,Good,0.038,km2,43,,Cyanea capillata,Cyanea capillata,10,219,0,0,0,0,0,0
20130801122,03,2013,71.3934,-163.6518,Midwater,Good,0.038,km2,43,,"Snailfish, unident",Liparidae,1,1,0,0,0,0,0,0
20130801122,03,2013,71.3934,-163.6518,Midwater,Good,0.038,km2,43,,Arctic Cod,Boreogadus saida,23,15,0,0,0,0,0,0
20130801122,03,2013,71.3934,-163.6518,Midwater,Good,0.038,km2,43,,Arctic Shanny,Stichaeus punctatus,10,1,0,0,0,0,0,0
20130801125,03,2013,71.3517,-165.6999,Midwater,Good,0.0285,km2,43,,Chrysaora melanaster,Chrysaora melanaster,29,16000,0,0,0,0,0,0
20130801125,03,2013,71.3517,-165.6999,Midwater,Good,0.0285,km2,43,,Cyanea capillata,Cyanea capillata,9,295,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,Arctic Sand Lance,Ammodytes hexapterus,1,1,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,Arctic Cod,Boreogadus saida,59,47,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,Chrysaora melanaster,Chrysaora melanaster,16,2241,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,Shorthorn sculpin,Myoxocephalus scorpius,1,1,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,ribbed sculpin,Triglops pingelii,3,1,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,Prickleback,Lumpenus,2,1,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,3,1,0,0,0,0,0,0
20130801130,03,2013,71.9898,-162.024,Midwater,Good,0.0262,km2,34,,"Snailfish, unident",Liparidae,3,1,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Prickleback,Lumpenus,5,1,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,"Sculpins, super-family",Cottidae,3,1,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Arctic Cod,Boreogadus saida,70,38,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Shorthorn sculpin,Myoxocephalus scorpius,1,1,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Arctic Shanny,Stichaeus punctatus,6,1,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Arctic Sand Lance,Ammodytes hexapterus,1,1,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Chrysaora melanaster,Chrysaora melanaster,9,2274,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Snailfish,Liparis spp.,23,4,0,0,0,0,0,0
20130801132,03,2013,72.001,-160.9633,Midwater,Good,0.0324,km2,37,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,19,7,0,0,0,0,0,0
20130801134,03,2013,71.9978,-159.818,Midwater,Good,0.0295,km2,36,,"Snailfish, unident",Liparidae,3,1,0,0,0,0,0,0
20130801134,03,2013,71.9978,-159.818,Midwater,Good,0.0295,km2,36,,Chrysaora melanaster,Chrysaora melanaster,12,8165,0,0,0,0,0,0
20130801134,03,2013,71.9978,-159.818,Midwater,Good,0.0295,km2,36,,Arctic Cod,Boreogadus saida,55,34,0,0,0,0,0,0
20130801134,03,2013,71.9978,-159.818,Midwater,Good,0.0295,km2,36,,Arctic Shanny,Stichaeus punctatus,1,1,0,0,0,0,0,0
20130801136,03,2013,72.0027,-157.0125,Surface,Good,0.1945,km2,92.7,,Arctic Cod,Boreogadus saida,451,548,2.77075,27.71365,0.171770123,-1.6606,32.7765,0
20130801136,03,2013,72.0027,-157.0125,Surface,Good,0.1945,km2,92.7,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,1,1,2.77075,27.71365,0.171770123,-1.6606,32.7765,0
20130801136,03,2013,72.0027,-157.0125,Surface,Good,0.1945,km2,92.7,,Chrysaora melanaster,Chrysaora melanaster,47,26010,2.77075,27.71365,0.171770123,-1.6606,32.7765,0
20130801136,03,2013,72.0027,-157.0125,Surface,Good,0.1945,km2,92.7,,Cyanea capillata,Cyanea capillata,185,3079,2.77075,27.71365,0.171770123,-1.6606,32.7765,0
20130801136,03,2013,72.0027,-157.0125,Surface,Good,0.1945,km2,92.7,,Prickleback,Lumpenus,1,1,2.77075,27.71365,0.171770123,-1.6606,32.7765,0
20130801136,03,2013,72.0027,-157.0125,Surface,Good,0.1945,km2,92.7,,Capelin,Mallotus villosus,2,1,2.77075,27.71365,0.171770123,-1.6606,32.7765,0
20130801136,03,2013,72.0027,-157.0125,Surface,Good,0.1945,km2,92.7,,Arctic Sand Lance,Ammodytes hexapterus,2,1,2.77075,27.71365,0.171770123,-1.6606,32.7765,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,Arctic Cod,Boreogadus saida,140,75,0,0,0,0,0,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,"Snailfish, unident",Liparidae,8,1,0,0,0,0,0,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,Arctic Sand Lance,Ammodytes hexapterus,3,1,0,0,0,0,0,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,5,1,0,0,0,0,0,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,Capelin,Mallotus villosus,,1,0,0,0,0,0,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,Cyanea capillata,Cyanea capillata,,54,0,0,0,0,0,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,Chrysaora melanaster,Chrysaora melanaster,38,21910,0,0,0,0,0,0
20130801137,03,2013,72.0134,-156.8904,Midwater,Good,0.032,km2,100,,Prickleback,Lumpenus,8,1,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,"Snailfish, unident",Liparidae,16,2,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,Cyanea capillata,Cyanea capillata,9,610,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,Chrysaora melanaster,Chrysaora melanaster,26,28360,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,Arctic Cod,Boreogadus saida,2525,340,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,Arctic Sand Lance,Ammodytes hexapterus,175,22,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,Capelin,Mallotus villosus,3,1,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,24,7,0,0,0,0,0,0
20130801139,03,2013,72.0004,-157.9677,Midwater,Good,0.025,km2,66,,Prickleback,Lumpenus,28,6,0,0,0,0,0,0
20130801140,03,2013,71.997,-158.7417,Surface,Good,0.1848,km2,55.1,,Arctic Sand Lance,Ammodytes hexapterus,16,2,2.20195,28.10668333,0.111111111,-1.6746,32.7612,0
20130801140,03,2013,71.997,-158.7417,Surface,Good,0.1848,km2,55.1,,Chrysaora melanaster,Chrysaora melanaster,37,16740,2.20195,28.10668333,0.111111111,-1.6746,32.7612,0
20130801140,03,2013,71.997,-158.7417,Surface,Good,0.1848,km2,55.1,,Cyanea capillata,Cyanea capillata,,154,2.20195,28.10668333,0.111111111,-1.6746,32.7612,0
20130801140,03,2013,71.997,-158.7417,Surface,Good,0.1848,km2,55.1,,Capelin,Mallotus villosus,2,1,2.20195,28.10668333,0.111111111,-1.6746,32.7612,0
20130801140,03,2013,71.997,-158.7417,Surface,Good,0.1848,km2,55.1,,Arctic Cod,Boreogadus saida,1323,849,2.20195,28.10668333,0.111111111,-1.6746,32.7612,0
20130801140,03,2013,71.997,-158.7417,Surface,Good,0.1848,km2,55.1,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,1,1,2.20195,28.10668333,0.111111111,-1.6746,32.7612,0
20130801140,03,2013,71.997,-158.7417,Surface,Good,0.1848,km2,55.1,,Prickleback,Lumpenus,2,1,2.20195,28.10668333,0.111111111,-1.6746,32.7612,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,Prickleback,Lumpenus,22,5,0,0,0,0,0,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,Chrysaora melanaster,Chrysaora melanaster,26,21100,0,0,0,0,0,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,8,2,0,0,0,0,0,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,Arctic Cod,Boreogadus saida,314,157,0,0,0,0,0,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,Arctic Shanny,Stichaeus punctatus,2,1,0,0,0,0,0,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,Arctic Sand Lance,Ammodytes hexapterus,24,5,0,0,0,0,0,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,Cyanea capillata,Cyanea capillata,5,103,0,0,0,0,0,0
20130801141,03,2013,71.9939,-158.619,Midwater,Good,0.0314,km2,55,,"Snailfish, unident",Liparidae,3,1,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,Arctic Cod,Boreogadus saida,258,88,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,6,3,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,Chrysaora melanaster,Chrysaora melanaster,11,8500,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,Cyanea capillata,Cyanea capillata,2,21,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,Arctic Shanny,Stichaeus punctatus,2,1,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,"Snailfish, unident",Liparidae,10,1,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,Arctic Sand Lance,Ammodytes hexapterus,2,1,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,Prickleback,Lumpenus,14,4,0,0,0,0,0,0
20130801144,03,2013,72.4998,-159.3523,Midwater,Good,0.0275,km2,50,,"Sculpins, super-family",Cottidae,1,1,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,"Snailfish, unident",Liparidae,30,4,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Chrysaora melanaster,Chrysaora melanaster,2,100,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Capelin,Mallotus villosus,13,2,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Arctic Cod,Boreogadus saida,263,115,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,30,9,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Arctic Sand Lance,Ammodytes hexapterus,79,10,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Arctic alligatorfish,Ulcina olrikii,2,1,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,ribbed sculpin,Triglops pingelii,3,1,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Arctic Shanny,Stichaeus punctatus,5,1,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Cyanea capillata,Cyanea capillata,3,26,0,0,0,0,0,0
20130801147,03,2013,72.4982,-161.0102,Midwater,Good,0.0224,km2,45,,Prickleback,Lumpenus,19,5,0,0,0,0,0,0
20130801149,03,2013,72.4525,-157.5852,Midwater,Good,0.0389,km2,204,,Cyanea capillata,Cyanea capillata,29,1250,0,0,0,0,0,0
20130801149,03,2013,72.4525,-157.5852,Midwater,Good,0.0389,km2,204,,Arctic Sand Lance,Ammodytes hexapterus,1,1,0,0,0,0,0,0
20130801149,03,2013,72.4525,-157.5852,Midwater,Good,0.0389,km2,204,,Chrysaora melanaster,Chrysaora melanaster,20,19330,0,0,0,0,0,0
20130801149,03,2013,72.4525,-157.5852,Midwater,Good,0.0389,km2,204,,Capelin,Mallotus villosus,1,1,0,0,0,0,0,0
20130801149,03,2013,72.4525,-157.5852,Midwater,Good,0.0389,km2,204,,Arctic Cod,Boreogadus saida,165,81,0,0,0,0,0,0
20130801149,03,2013,72.4525,-157.5852,Midwater,Good,0.0389,km2,204,,Prickleback,Lumpenus,2,1,0,0,0,0,0,0
20130801149,03,2013,72.4525,-157.5852,Midwater,Good,0.0389,km2,204,,"Snailfish, unident",Liparidae,1,1,0,0,0,0,0,0
20130801150,03,2013,71.8249,-154.9679,Midwater,Good,0.0483,km2,327,,Chrysaora melanaster,Chrysaora melanaster,4,944,0,0,0,0,0,0
20130801150,03,2013,71.8249,-154.9679,Midwater,Good,0.0483,km2,327,,Cyanea capillata,Cyanea capillata,,26,0,0,0,0,0,0
20130801150,03,2013,71.8249,-154.9679,Midwater,Good,0.0483,km2,327,,Capelin,Mallotus villosus,1,6,0,0,0,0,0,0
20130801150,03,2013,71.8249,-154.9679,Midwater,Good,0.0483,km2,327,,Arctic Cod,Boreogadus saida,141,153,0,0,0,0,0,0
20130801150,03,2013,71.8249,-154.9679,Midwater,Good,0.0483,km2,327,,Arctic Cod,Boreogadus saida,44,412,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Veteran Poacher,Podothecus veternus,1,0.7,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Arctic Staghorn Sculpin,Gymnocanthus tricuspis,4,1,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Chrysaora melanaster,Chrysaora melanaster,37,31600,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Cyanea capillata,Cyanea capillata,13,1212,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Capelin,Mallotus villosus,1,1,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Arctic Cod,Boreogadus saida,952,400,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Arctic alligatorfish,Ulcina olrikii,2,1.3,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,"Snailfish, unident",Liparidae,10,2,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Prickleback,Lumpenus,3,1,0,0,0,0,0,0
20130801151,03,2013,71.8217,-155.1778,Midwater,Good,0.0274,km2,229,,Arctic Sand Lance,Ammodytes hexapterus,1,1,0,0,0,0,0,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,"Squid, unident.",Cephalopoda,2,12,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Arctic Lamprey,Lethenteron camtschaticum,5,471,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Aequorea sp.,Aequorea sp.,,538,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Aurelia sp.,Aurelia sp.,37,1727,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Cyanea capillata,Cyanea capillata,7,113,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Capelin,Mallotus villosus,376,2489,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Arctic Sand Lance,Ammodytes hexapterus,22,27,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Chrysaora melanaster,Chrysaora melanaster,1,58,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801153,03,2013,64.9987,-168.9717,Surface,Good,0.2022,km2,50.2,,Pacific Herring,Clupea pallasi,36,6270,4.920633333,31.75073333,5.685430188,1.341,32.5036,0
20130801154,03,2013,64.9808,-167.7047,Surface,Good,0.1839,km2,37.3,,Arctic Lamprey,Lethenteron camtschaticum,1,60,9.332283333,29.213585,0.16809508,1.9578,31.7786,0
20130801154,03,2013,64.9808,-167.7047,Surface,Good,0.1839,km2,37.3,,Chum Salmon,Oncorhynchus keta,11,647,9.332283333,29.213585,0.16809508,1.9578,31.7786,0
20130801154,03,2013,64.9808,-167.7047,Surface,Good,0.1839,km2,37.3,,Chrysaora melanaster,Chrysaora melanaster,19,32740,9.332283333,29.213585,0.16809508,1.9578,31.7786,0
20130801154,03,2013,64.9808,-167.7047,Surface,Good,0.1839,km2,37.3,,Pink Salmon,Oncorhynchus gorbuscha,116,4490,9.332283333,29.213585,0.16809508,1.9578,31.7786,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Nine-spine Stickleback,Pungitius pungitius,3,1,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Pollock,Gadus chalcogrammus,5,65,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Chinook Salmon,Oncorhynchus tshawytscha,21,3120,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Cyanea capillata,Cyanea capillata,,1590,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Chrysaora melanaster,Chrysaora melanaster,161,245140,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Pink Salmon,Oncorhynchus gorbuscha,98,3950,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Chum Salmon,Oncorhynchus keta,10,540,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Coho Salmon,Oncorhynchus kisutch,5,1500,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Tubenose poacher,Pallasina barbata,1,2,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Arctic Sand Lance,Ammodytes hexapterus,115,1150,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Arctic Lamprey,Lethenteron camtschaticum,5,240,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Pacific Herring,Clupea pallasi,567,76720,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801155,03,2013,64.4214,-166.0568,Surface,Good,0.2322,km2,28,,Rainbow Smelt,Osmerus mordax dentex,2,76,9.961066667,28.12005,0.580809342,8.9552,30.7228,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Pacific Herring,Clupea pallasi,4,486,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Chum Salmon,Oncorhynchus keta,2,53,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Chrysaora melanaster,Chrysaora melanaster,110,139120,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Pink Salmon,Oncorhynchus gorbuscha,99,4049,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Coho Salmon,Oncorhynchus kisutch,1,470,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Greenland Halibut,Reinhardtius hippoglossoides,1,1,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Cyanea capillata,Cyanea capillata,,79,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801156,03,2013,64.517,-167.0882,Surface,Good,0.2278,km2,28,,Capelin,Mallotus villosus,115,337,8.2416,30.61545,0.031369612,2.0936,31.532,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Capelin,Mallotus villosus,12112,61534,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Aequorea sp.,Aequorea sp.,,360,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Chrysaora melanaster,Chrysaora melanaster,,1260,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Chum Salmon,Oncorhynchus keta,9,578,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Sockeye Salmon,Oncorhynchus nerka,1,90,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Coho Salmon,Oncorhynchus kisutch,1,334,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Arctic Lamprey,Lethenteron camtschaticum,1,160,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801157,03,2013,64.5003,-168.0437,Surface,Good,0.1952,km2,37,,Pink Salmon,Oncorhynchus gorbuscha,1,44,7.216583333,31.33026667,0.057968603,0.7869,32.1247,0
20130801158,03,2013,64.4836,-169.0097,Surface,Good,0.2075,km2,42,,Cyanea capillata,Cyanea capillata,26,323,5.027333333,31.68400333,2.874188717,1.7345,32.1732,0
20130801158,03,2013,64.4836,-169.0097,Surface,Good,0.2075,km2,42,,Arctic Sand Lance,Ammodytes hexapterus,11,10,5.027333333,31.68400333,2.874188717,1.7345,32.1732,0
20130801158,03,2013,64.4836,-169.0097,Surface,Good,0.2075,km2,42,,Chrysaora melanaster,Chrysaora melanaster,39,75043,5.027333333,31.68400333,2.874188717,1.7345,32.1732,0
20130801158,03,2013,64.4836,-169.0097,Surface,Good,0.2075,km2,42,,Saffron Cod,Eleginus gracilis,1,1,5.027333333,31.68400333,2.874188717,1.7345,32.1732,0
20130801158,03,2013,64.4836,-169.0097,Surface,Good,0.2075,km2,42,,Arctic Lamprey,Lethenteron camtschaticum,1,61,5.027333333,31.68400333,2.874188717,1.7345,32.1732,0
20130801158,03,2013,64.4836,-169.0097,Surface,Good,0.2075,km2,42,,Chum Salmon,Oncorhynchus keta,2,9550,5.027333333,31.68400333,2.874188717,1.7345,32.1732,0
20130801158,03,2013,64.4836,-169.0097,Surface,Good,0.2075,km2,42,,Aequorea sp.,Aequorea sp.,,8000,5.027333333,31.68400333,2.874188717,1.7345,32.1732,0
20130801159,03,2013,64.4798,-170.0237,Surface,Good,0.2056,km2,46,,Pacific Herring,Clupea pallasi,1,158,0.571583333,32.01166667,0.161743496,0.1298,32.0605,0
20130801159,03,2013,64.4798,-170.0237,Surface,Good,0.2056,km2,46,,Chrysaora melanaster,Chrysaora melanaster,34,32010,0.571583333,32.01166667,0.161743496,0.1298,32.0605,0
20130801159,03,2013,64.4798,-170.0237,Surface,Good,0.2056,km2,46,,"Gonatus Squid, unident.",Gonatus,8,81,0.571583333,32.01166667,0.161743496,0.1298,32.0605,0
20130801159,03,2013,64.4798,-170.0237,Surface,Good,0.2056,km2,46,,Arctic Sand Lance,Ammodytes hexapterus,1,1,0.571583333,32.01166667,0.161743496,0.1298,32.0605,0
